X_Block	Y_Block	X	Y	Feature_ID	Reporter_ID	Nucleic_acid_type	Reporter_chr_coords	Composite	Composite_chr_coords
1	1	146	74	11964	A_25_P00013729	miRNA	[ebv:ebv|NC_007605.1:152788-152806:+]	ebv-miR-BART2|MI0001068	[ebv:ebv|NC_007605.1:152745-152806:+]
1	1	146	75	11965	A_25_P00010701	miRNA	"[36.3:19:10789145-10789162:-,36.3:1:170380355-170380372:-]"	"hsa-miR-199a-1|MI0000242,hsa-miR-199a-2|MI0000281"	"[36.3:19:10789102-10789172:-,36.3:1:170380298-170380407:-]"
1	1	146	76	11966	A_25_P00010507	miRNA	[36.3:7:136238534-136238550:+]	hsa-miR-490|MI0003125	[36.3:7:136238454-136238581:+]
1	1	146	77	11967	A_25_P00012316	miRNA	[36.3:14:100575825-100575842:+]	hsa-miR-376c|MI0000776	[36.3:14:100575780-100575845:+]
1	1	146	78	11968	hur_1_22	miRNA	[36.3:NOMATCH:NOMATCH-NOMATCH:NOMATCH]	NOMATCH	[36.3:NOMATCH:NOMATCH-NOMATCH:NOMATCH]
1	1	146	79	11969	A_25_P00012167	miRNA	"[36.3:18:17659671-17659687:-,36.3:20:60572627-60572643:+]"	"hsa-miR-133a-1|MI0000450,hsa-miR-133a-2|MI0000451"	"[36.3:18:17659657-17659744:-,36.3:20:60572564-60572665:+]"
1	1	146	80	11970	A_25_P00010501	miRNA	[36.3:X:49659835-49659851:+]	hsa-miR-500|MI0003184	[36.3:X:49659779-49659862:+]
1	1	146	81	11971	A_25_P00012823	miRNA	[36.3:15:68158820-68158837:-]	hsa-miR-629|MI0003643	[36.3:15:68158765-68158861:-]
1	1	146	82	11972	A_25_P00011043	miRNA	[36.3:X:49661088-49661104:+]	hsa-miR-501|MI0003185	[36.3:X:49661070-49661153:+]
1	1	147	1	11973	A_25_P00012472	miRNA	[36.3:1:175265133-175265152:-]	hsa-miR-488|MI0003123	[36.3:1:175265122-175265204:-]
1	1	147	2	11974	A_25_P00012520	miRNA	"[36.3:19:58874120-58874140:+,36.3:19:58880126-58880146:+]"	"hsa-miR-515-1|MI0003144,hsa-miR-515-2|MI0003147"	"[36.3:19:58874069-58874151:+,36.3:19:58880075-58880157:+]"
1	1	147	3	11975	A_25_P00012153	miRNA	[36.3:18:54269304-54269321:+]	hsa-miR-122|MI0000442	[36.3:18:54269286-54269370:+]
1	1	147	4	11976	A_25_P00011420	miRNA	[36.3:6:45273449-45273466:-]	hsa-miR-586|MI0003594	[36.3:6:45273389-45273485:-]
1	1	147	5	11977	A_25_P00013617	miRNA	[36.3:3:169752369-169752378:+]	hsa-miR-551b|MI0003575	[36.3:3:169752336-169752431:+]
1	1	147	6	11978	A_25_P00011972	miRNA	[36.3:16:70349814-70349833:-]	hsa-miR-768_DEAD|MI0005117	[36.3:16:70349796-70349899:-]
1	1	147	7	11979	A_25_P00011236	miRNA	[36.3:11:64968528-64968544:+]	hsa-miR-612|MI0003625	[36.3:11:64968505-64968604:+]
1	1	147	8	11980	A_25_P00012149	miRNA	"[36.3:18:17662974-17662993:-,36.3:20:60562005-60562024:+]"	"hsa-miR-1-2|MI0000437,hsa-miR-1-1|MI0000651"	"[36.3:18:17662963-17663047:-,36.3:20:60561958-60562028:+]"
1	1	147	9	11981	A_25_P00012078	miRNA	"[36.3:9:85774547-85774568:-,36.3:15:86956092-86956113:+,36.3:19:4721713-4721734:+]"	"hsa-miR-7-1|MI0000263,hsa-miR-7-2|MI0000264,hsa-miR-7-3|MI0000265"	"[36.3:9:85774483-85774592:-,36.3:15:86956060-86956169:+,36.3:19:4721682-4721791:+]"
1	1	147	10	11982	A_25_P00014532	miRNA	[36.3:11:64415207-64415225:-]	hsa-miR-192|MI0000234	[36.3:11:64415185-64415294:-]
1	1	147	11	11983	A_25_P00013705	miRNA	[hcmv:hcmv|NC_001347.5:216181-216195:-]	hcmv-miR-US25-1|MI0001684	[hcmv:hcmv|NC_001347.5:216180-216249:-]
1	1	147	13	11985	A_25_P00013174	miRNA	[36.3:17:55273460-55273474:+]	hsa-miR-21|MI0000077	[36.3:17:55273409-55273480:+]
1	1	147	14	11986	NC1_00000215	miRNA	[36.3:NOMATCH:NOMATCH-NOMATCH:NOMATCH]	NOMATCH	[36.3:NOMATCH:NOMATCH-NOMATCH:NOMATCH]
1	1	147	15	11987	A_25_P00013717	miRNA	[ebv:ebv|NC_007605.1:139361-139374:+]	ebv-miR-BART1|MI0001067	[ebv:ebv|NC_007605.1:139346-139415:+]
1	1	147	16	11988	A_25_P00013188	miRNA	[36.3:19:13808140-13808153:-]	hsa-miR-24-2|MI0000081	[36.3:19:13808101-13808173:-]
1	1	147	17	11989	A_25_P00013090	miRNA	[36.3:16:2261817-2261828:+]	hsa-miR-940|MI0005762	[36.3:16:2261749-2261842:+]
1	1	147	18	11990	A_25_P00011021	miRNA	[36.3:17:27701305-27701319:+]	hsa-miR-632|MI0003647	[36.3:17:27701241-27701334:+]
1	1	147	19	11991	A_25_P00014873	miRNA	[36.3:19:58892616-58892633:+]	hsa-miR-525|MI0003152	[36.3:19:58892599-58892683:+]
1	1	147	20	11992	A_25_P00013559	miRNA	[36.3:7:129923239-129923260:+]	hsa-miR-335|MI0000816	[36.3:7:129923188-129923281:+]
1	1	147	21	11993	A_25_P00013670	miRNA	[36.3:11:78790724-78790740:-]	hsa-miR-708|MI0005543	[36.3:11:78790714-78790801:-]
1	1	147	22	11994	A_25_P00010895	miRNA	[36.3:X:85045342-85045356:-]	hsa-miR-361|MI0000760	[36.3:X:85045297-85045368:-]
1	1	147	23	11995	A_25_P00010881	miRNA	[36.3:9:96887372-96887388:+]	hsa-miR-23b|MI0000439	[36.3:9:96887311-96887407:+]
1	1	147	25	11997	A_25_P00012424	miRNA	[36.3:17:25468285-25468297:+]	hsa-miR-423|MI0001445	[36.3:17:25468223-25468316:+]
1	1	147	27	11999	A_25_P00013568	miRNA	[36.3:X:133131738-133131748:-]	hsa-miR-18b|MI0001518	[36.3:X:133131737-133131807:-]
1	1	147	28	12000	A_25_P00010197	miRNA	[36.3:20:56826111-56826126:-]	hsa-miR-296|MI0000747	[36.3:20:56826065-56826144:-]
1	1	147	29	12001	A_25_P00010934	miRNA	[36.3:3:115518072-115518091:-]	hsa-miR-568|MI0003574	[36.3:3:115518012-115518106:-]
1	1	147	30	12002	dmr_31a_19	miRNA	[36.3:NOMATCH:NOMATCH-NOMATCH:NOMATCH]	NOMATCH	[36.3:NOMATCH:NOMATCH-NOMATCH:NOMATCH]
1	1	147	31	12003	A_25_P00010927	miRNA	[36.3:1:218357881-218357901:-]	hsa-miR-215|MI0000291	[36.3:1:218357818-218357927:-]
1	1	147	34	12006	A_25_P00012094	miRNA	[36.3:7:129197523-129197538:-]	hsa-miR-182|MI0000272	[36.3:7:129197459-129197568:-]
1	1	147	35	12007	A_25_P00013170	miRNA	[36.3:13:90801365-90801384:+]	hsa-miR-20a|MI0000076	[36.3:13:90801320-90801390:+]
1	1	147	37	12009	A_25_P00012581	miRNA	[36.3:19:58908470-58908487:+]	hsa-miR-519d|MI0003162	[36.3:19:58908413-58908500:+]
1	1	147	38	12010	A_25_P00010578	miRNA	[36.3:8:141811868-141811884:-]	hsa-miR-151|MI0000809	[36.3:8:141811845-141811934:-]
1	1	147	39	12011	A_25_P00010671	miRNA	[36.3:11:74723800-74723814:-]	hsa-miR-326|MI0000808	[36.3:11:74723784-74723878:-]
1	1	147	40	12012	A_25_P00011895	miRNA	[kshv:kshv|NC_003409.1:119304-119315:-]	kshv-miR-K12-9|MI0002477	[kshv:kshv|NC_003409.1:119300-119365:-]
1	1	147	41	12013	A_25_P00010133	miRNA	[36.3:12:53017332-53017350:+]	hsa-miR-148b|MI0000811	[36.3:12:53017267-53017365:+]
1	1	147	42	12014	A_25_P00014869	miRNA	"[36.3:19:58881554-58881571:+,36.3:19:58890295-58890312:+,36.3:19:58893470-58893487:+,36.3:19:58897820-58897837:+,36.3:19:58924923-58924940:+,36.3:19:58946296-58946313:+,36.3:19:58947481-58947498:+]"	"hsa-miR-519c|MI0003148,hsa-miR-519b|MI0003151,hsa-miR-523|MI0003153,hsa-miR-518b|MI0003156,hsa-miR-518e|MI0003169,hsa-miR-522|MI0003177,hsa-miR-519a-1|MI0003178"	"[36.3:19:58881535-58881621:+,36.3:19:58890279-58890359:+,36.3:19:58893451-58893537:+,36.3:19:58897803-58897885:+,36.3:19:58924904-58924991:+,36.3:19:58946277-58946363:+,36.3:19:58947463-58947547:+]"
1	1	147	43	12015	A_25_P00013038	miRNA	[36.3:12:24256676-24256691:+]	hsa-miR-920|MI0005712	[36.3:12:24256622-24256696:+]
1	1	147	44	12016	A_25_P00012700	miRNA	[36.3:14:100584804-100584823:+]	hsa-miR-544|MI0003515	[36.3:14:100584748-100584838:+]
1	1	147	45	12017	(-)3xSLv1	miRNA	[36.3:NOMATCH:NOMATCH-NOMATCH:NOMATCH]	NOMATCH	[36.3:NOMATCH:NOMATCH-NOMATCH:NOMATCH]
1	1	147	46	12018	A_25_P00012266	miRNA	[36.3:12:6943174-6943188:+]	hsa-miR-200c|MI0000650	[36.3:12:6943123-6943190:+]
1	1	147	47	12019	A_25_P00011838	miRNA	[ebv:ebv|NC_007605.1:148382-148395:+]	ebv-miR-BART20|MI0004993	[ebv:ebv|NC_007605.1:148319-148417:+]
1	1	147	48	12020	A_25_P00013841	miRNA	"[36.3:13:90800880-90800895:+,36.3:X:133131940-133131955:-]"	"hsa-miR-17|MI0000071,hsa-miR-106a|MI0000113"	"[36.3:13:90800860-90800943:+,36.3:X:133131894-133131974:-]"
1	1	147	49	12021	A_25_P00014823	miRNA	[36.3:4:8057939-8057958:-]	hsa-miR-95|MI0000097	[36.3:4:8057928-8058008:-]
1	1	147	50	12022	NC1_00000215	miRNA	[36.3:NOMATCH:NOMATCH-NOMATCH:NOMATCH]	NOMATCH	[36.3:NOMATCH:NOMATCH-NOMATCH:NOMATCH]
1	1	147	52	12024	A_25_P00013977	miRNA	[36.3:20:56826111-56826125:-]	hsa-miR-296|MI0000747	[36.3:20:56826065-56826144:-]
1	1	147	53	12025	A_25_P00014852	miRNA	"[36.3:16:14310698-14310719:+,36.3:17:26926610-26926631:+]"	"hsa-miR-365-1|MI0000767,hsa-miR-365-2|MI0000769"	"[36.3:16:14310643-14310729:+,36.3:17:26926543-26926653:+]"
1	1	147	54	12026	A_25_P00012833	miRNA	[36.3:X:109185280-109185293:+]	hsa-miR-652|MI0003667	[36.3:X:109185213-109185310:+]
1	1	147	55	12027	A_25_P00010976	miRNA	[36.3:17:55273419-55273437:+]	hsa-miR-21|MI0000077	[36.3:17:55273409-55273480:+]
1	1	147	56	12028	A_25_P00011892	miRNA	[kshv:kshv|NC_003409.1:119304-119316:-]	kshv-miR-K12-9|MI0002477	[kshv:kshv|NC_003409.1:119300-119365:-]
1	1	147	57	12029	A_25_P00014342	miRNA	[36.3:14:100576362-100576380:+]	hsa-miR-654|MI0003676	[36.3:14:100576309-100576389:+]
1	1	147	59	12031	A_25_P00010914	miRNA	[36.3:10:29873954-29873970:-]	hsa-miR-604|MI0003617	[36.3:10:29873939-29874032:-]
1	1	147	60	12032	A_25_P00012270	miRNA	[36.3:21:25868173-25868188:+]	hsa-miR-155|MI0000681	[36.3:21:25868163-25868227:+]
1	1	147	61	12033	A_25_P00013649	miRNA	[36.3:17:17657896-17657907:-]	hsa-miR-33b|MI0003646	[36.3:17:17657875-17657970:-]
1	1	147	62	12034	A_25_P00014840	miRNA	"[36.3:8:9798321-9798336:-,36.3:8:65454325-65454340:+,36.3:20:61280353-61280368:+]"	"hsa-miR-124-1|MI0000443,hsa-miR-124-2|MI0000444,hsa-miR-124-3|MI0000445"	"[36.3:8:9798308-9798392:-,36.3:8:65454260-65454368:+,36.3:20:61280297-61280383:+]"
1	1	147	63	12035	A_25_P00010153	miRNA	[36.3:17:7067385-7067401:-]	hsa-miR-324|MI0000813	[36.3:17:7067340-7067422:-]
1	1	147	64	12036	A_25_P00010276	miRNA	"[36.3:14:100576918-100576935:+,36.3:14:100576211-100576228:+]"	"hsa-miR-376a-1|MI0000784,hsa-miR-376a-2|MI0003529"	"[36.3:14:100576872-100576939:+,36.3:14:100576159-100576238:+]"
1	1	147	65	12037	A_25_P00014984	miRNA	[36.3:19:58895101-58895117:+]	hsa-miR-518f|MI0003154	[36.3:19:58895081-58895167:+]
1	1	147	66	12038	A_25_P00012347	miRNA	[36.3:19:50834147-50834162:-]	hsa-miR-330|MI0000803	[36.3:19:50834092-50834185:-]
1	1	147	67	12039	A_25_P00014941	miRNA	[36.3:5:179157884-179157895:-]	hsa-miR-1229|MI0006319	[36.3:5:179157884-179157952:-]
1	1	147	68	12040	A_25_P00010224	miRNA	[36.3:22:16843694-16843708:-]	hsa-miR-648|MI0003663	[36.3:22:16843634-16843727:-]
1	1	147	69	12041	A_25_P00012563	miRNA	"[36.3:19:58877280-58877299:+,36.3:19:58902574-58902593:+]"	"hsa-miR-520f|MI0003146,hsa-miR-520c|MI0003158"	"[36.3:19:58877225-58877311:+,36.3:19:58902519-58902605:+]"
1	1	147	70	12042	A_25_P00013523	miRNA	[36.3:X:73423855-73423874:-]	hsa-miR-374a|MI0000782	[36.3:X:73423846-73423917:-]
1	1	147	71	12043	A_25_P00013156	miRNA	[36.3:13:90801163-90801180:+]	hsa-miR-19a|MI0000073	[36.3:13:90801146-90801227:+]
1	1	147	73	12045	A_25_P00010162	miRNA	[36.3:4:113788611-113788629:-]	hsa-miR-302d|MI0000774	[36.3:4:113788609-113788676:-]
1	1	147	74	12046	A_25_P00010688	miRNA	[36.3:19:58869303-58869318:+]	hsa-miR-498|MI0003142	[36.3:19:58869263-58869386:+]
1	1	147	75	12047	A_25_P00013070	miRNA	[36.3:19:59177436-59177450:+]	hsa-miR-935|MI0005757	[36.3:19:59177373-59177463:+]
1	1	147	76	12048	A_25_P00014885	miRNA	[36.3:X:133508067-133508084:-]	hsa-miR-503|MI0003188	[36.3:X:133508024-133508094:-]
1	1	147	78	12050	A_25_P00011342	miRNA	[36.3:1:155172572-155172589:-]	hsa-miR-765|MI0005116	[36.3:1:155172547-155172660:-]
1	1	147	79	12051	A_25_P00012807	miRNA	[36.3:14:30553626-30553646:-]	hsa-miR-624|MI0003638	[36.3:14:30553603-30553699:-]
1	1	147	80	12052	A_25_P00011118	miRNA	[36.3:12:94226390-94226407:+]	hsa-miR-331|MI0000812	[36.3:12:94226327-94226420:+]
1	1	147	81	12053	(-)3xSLv1	miRNA	[36.3:NOMATCH:NOMATCH-NOMATCH:NOMATCH]	NOMATCH	[36.3:NOMATCH:NOMATCH-NOMATCH:NOMATCH]
1	1	147	82	12054	A_25_P00011767	miRNA	[kshv:kshv|NC_003409.1:119945-119958:-]	kshv-miR-K12-8|MI0002478	[kshv:kshv|NC_003409.1:119943-120012:-]
1	1	148	1	12055	A_25_P00012384	miRNA	"[36.3:12:94226363-94226373:+,36.3:9:125204643-125204653:-]"	"hsa-miR-331|MI0000812,hsa-miR-601|MI0003614"	"[36.3:12:94226327-94226420:+,36.3:9:125204625-125204703:-]"
1	1	148	2	12056	A_25_P00014941	miRNA	[36.3:5:179157884-179157895:-]	hsa-miR-1229|MI0006319	[36.3:5:179157884-179157952:-]
1	1	148	4	12058	A_25_P00012858	miRNA	[36.3:X:133503096-133503114:-]	hsa-miR-542|MI0003686	[36.3:X:133503037-133503133:-]
1	1	148	5	12059	A_25_P00012361	miRNA	[36.3:14:100410609-100410625:+]	hsa-miR-337|MI0000806	[36.3:14:100410583-100410675:+]
1	1	148	7	12061	A_25_P00010159	miRNA	[36.3:14:100418048-100418060:+]	hsa-miR-433|MI0001723	[36.3:14:100417976-100418068:+]
1	1	148	8	12062	A_25_P00013283	miRNA	[36.3:7:25956105-25956120:-]	hsa-miR-148a|MI0000253	[36.3:7:25956064-25956131:-]
1	1	148	9	12063	A_25_P00010611	miRNA	[36.3:7:99529374-99529388:-]	hsa-miR-93|MI0000095	[36.3:7:99529327-99529406:-]
1	1	148	10	12064	A_25_P00012804	miRNA	[36.3:14:30553626-30553643:-]	hsa-miR-624|MI0003638	[36.3:14:30553603-30553699:-]
1	1	148	11	12065	A_25_P00013791	miRNA	[ebv:ebv|NC_007605.1:148257-148274:+]	ebv-miR-BART19|MI0004992	[ebv:ebv|NC_007605.1:148198-148290:+]
1	1	148	12	12066	A_25_P00012941	miRNA	[36.3:X:144886418-144886434:-]	hsa-miR-892b|MI0005538	[36.3:X:144886408-144886484:-]
1	1	148	13	12067	A_25_P00013202	miRNA	[36.3:19:13808301-13808313:-]	hsa-miR-27a|MI0000085	[36.3:19:13808254-13808331:-]
1	1	148	14	12068	A_25_P00010472	miRNA	[36.3:21:16833296-16833313:+]	hsa-miR-99a|MI0000101	[36.3:21:16833280-16833360:+]
1	1	148	16	12070	A_25_P00013277	miRNA	[36.3:7:127635212-127635230:+]	hsa-miR-129-1|MI0000252	[36.3:7:127635161-127635232:+]
1	1	148	19	12073	A_25_P00013731	miRNA	[ebv:ebv|NC_007605.1:152786-152806:+]	ebv-miR-BART2|MI0001068	[ebv:ebv|NC_007605.1:152745-152806:+]
1	1	148	20	12074	A_25_P00012324	miRNA	[36.3:19:58982754-58982765:+]	hsa-miR-371|MI0000779	[36.3:19:58982741-58982807:+]
1	1	148	21	12075	NC2_00106057	miRNA	[36.3:NOMATCH:NOMATCH-NOMATCH:NOMATCH]	NOMATCH	[36.3:NOMATCH:NOMATCH-NOMATCH:NOMATCH]
1	1	148	22	12076	A_25_P00013295	miRNA	[36.3:9:85774506-85774524:-]	hsa-miR-7-1|MI0000263	[36.3:9:85774483-85774592:-]
1	1	148	23	12077	A_25_P00010689	miRNA	[36.3:X:45490552-45490569:-]	hsa-miR-221|MI0000298	[36.3:X:45490529-45490638:-]
1	1	148	24	12078	A_25_P00011411	miRNA	[36.3:X:118664754-118664767:-]	hsa-miR-766|MI0003836	[36.3:X:118664729-118664839:-]
1	1	148	25	12079	A_25_P00010072	miRNA	[36.3:21:16834032-16834050:+]	hsa-let-7c|MI0000064	[36.3:21:16834019-16834102:+]
1	1	148	26	12080	A_25_P00010977	miRNA	[36.3:3:49032636-49032653:-]	hsa-miR-425|MI0001448	[36.3:3:49032585-49032671:-]
1	1	148	27	12081	A_25_P00010197	miRNA	[36.3:20:56826111-56826126:-]	hsa-miR-296|MI0000747	[36.3:20:56826065-56826144:-]
1	1	148	28	12082	A_25_P00011739	miRNA	[kshv:kshv|NC_003409.1:121455-121468:-]	kshv-miR-K12-4|MI0002482	[kshv:kshv|NC_003409.1:121413-121482:-]
1	1	148	29	12083	A_25_P00010035	miRNA	"[36.3:19:58920526-58920544:+,36.3:19:58931929-58931947:+]"	"hsa-miR-516b-2|MI0003167,hsa-miR-516b-1|MI0003172"	"[36.3:19:58920508-58920592:+,36.3:19:58931911-58932000:+]"
1	1	148	30	12084	A_25_P00012919	miRNA	[36.3:5:137011170-137011182:-]	hsa-miR-874|MI0005532	[36.3:5:137011160-137011237:-]
1	1	148	31	12085	A_25_P00012451	miRNA	[36.3:X:150878806-150878821:-]	hsa-miR-452|MI0001733	[36.3:X:150878756-150878840:-]
1	1	148	32	12086	A_25_P00013600	miRNA	[36.3:17:6861981-6861997:-]	hsa-miR-497|MI0003138	[36.3:17:6861954-6862065:-]
1	1	148	34	12088	NC2_00106057	miRNA	[36.3:NOMATCH:NOMATCH-NOMATCH:NOMATCH]	NOMATCH	[36.3:NOMATCH:NOMATCH-NOMATCH:NOMATCH]
1	1	148	35	12089	A_25_P00011445	miRNA	[36.3:6:107338711-107338728:+]	hsa-miR-587|MI0003595	[36.3:6:107338693-107338788:+]
1	1	148	36	12090	A_25_P00012177	miRNA	[36.3:16:68524552-68524566:+]	hsa-miR-140|MI0000456	[36.3:16:68524485-68524584:+]
1	1	148	37	12091	A_25_P00011037	miRNA	[36.3:X:146119963-146119979:-]	hsa-miR-506|MI0003193	[36.3:X:146119930-146120053:-]
1	1	148	38	12092	A_25_P00013082	miRNA	[36.3:10:29931246-29931260:-]	hsa-miR-938|MI0005760	[36.3:10:29931199-29931281:-]
1	1	148	39	12093	A_25_P00013503	miRNA	[36.3:22:20337607-20337625:+]	hsa-miR-130b|MI0000748	[36.3:22:20337593-20337674:+]
1	1	148	40	12094	A_25_P00010655	miRNA	[36.3:7:73243479-73243500:+]	hsa-miR-590|MI0003602	[36.3:7:73243464-73243560:+]
1	1	148	41	12095	(-)3xSLv1	miRNA	[36.3:NOMATCH:NOMATCH-NOMATCH:NOMATCH]	NOMATCH	[36.3:NOMATCH:NOMATCH-NOMATCH:NOMATCH]
1	1	148	42	12096	A_25_P00013689	miRNA	[kshv:kshv|NC_003409.1:121586-121596:-]	kshv-miR-K12-3|MI0002483	[kshv:kshv|NC_003409.1:121544-121613:-]
1	1	148	43	12097	A_25_P00014851	miRNA	"[36.3:16:14310699-14310719:+,36.3:17:26926611-26926631:+]"	"hsa-miR-365-1|MI0000767,hsa-miR-365-2|MI0000769"	"[36.3:16:14310643-14310729:+,36.3:17:26926543-26926653:+]"
1	1	148	44	12098	A_25_P00011280	miRNA	[36.3:12:79853706-79853723:-]	hsa-miR-618|MI0003632	[36.3:12:79853646-79853743:-]
1	1	148	46	12100	A_25_P00011870	miRNA	[ebv:ebv|NC_007605.1:140079-140093:+]	ebv-miR-BART6|MI0003728	[ebv:ebv|NC_007605.1:140016-140107:+]
1	1	148	47	12101	A_25_P00011375	miRNA	[36.3:22:19718480-19718494:-]	hsa-miR-649|MI0003664	[36.3:22:19718465-19718561:-]
1	1	148	48	12102	A_25_P00013014	miRNA	[36.3:14:100568127-100568144:+]	hsa-miR-543|MI0005565	[36.3:14:100568077-100568154:+]
1	1	148	51	12105	A_25_P00013182	miRNA	[36.3:19:13808444-13808457:-]	hsa-miR-23a|MI0000079	[36.3:19:13808401-13808473:-]
1	1	148	54	12108	A_25_P00013655	miRNA	[36.3:14:100559471-100559486:+]	hsa-miR-411|MI0003675	[36.3:14:100559415-100559510:+]
1	1	148	55	12109	A_25_P00013444	miRNA	[36.3:5:159844994-159845014:+]	hsa-miR-146a|MI0000477	[36.3:5:159844937-159845035:+]
1	1	148	56	12110	A_25_P00010342	miRNA	"[36.3:6:33283610-33283630:+,36.3:9:130194776-130194796:-]"	"hsa-miR-219-1|MI0000296,hsa-miR-219-2|MI0000740"	"[36.3:6:33283590-33283699:+,36.3:9:130194718-130194814:-]"
1	1	148	57	12111	A_25_P00012487	miRNA	[36.3:9:20706155-20706174:+]	hsa-miR-491|MI0003126	[36.3:9:20706104-20706187:+]
1	1	148	58	12112	A_25_P00010343	miRNA	"[36.3:6:33283611-33283630:+,36.3:9:130194776-130194795:-]"	"hsa-miR-219-1|MI0000296,hsa-miR-219-2|MI0000740"	"[36.3:6:33283590-33283699:+,36.3:9:130194718-130194814:-]"
1	1	148	60	12114	A_25_P00013162	miRNA	[36.3:13:90801469-90801484:+]	hsa-miR-19b-1|MI0000074	[36.3:13:90801447-90801533:+]
1	1	148	61	12115	A_25_P00013991	miRNA	[36.3:14:100601732-100601751:+]	hsa-miR-369|MI0000777	[36.3:14:100601688-100601757:+]
1	1	148	62	12116	A_25_P00011120	miRNA	[36.3:1:175265171-175265189:-]	hsa-miR-488|MI0003123	[36.3:1:175265122-175265204:-]
1	1	148	63	12117	A_25_P00010959	miRNA	[36.3:X:49665964-49665981:+]	hsa-miR-502|MI0003186	[36.3:X:49665946-49666031:+]
1	1	148	64	12118	A_25_P00011446	miRNA	[36.3:6:107338712-107338728:+]	hsa-miR-587|MI0003595	[36.3:6:107338693-107338788:+]
1	1	148	65	12119	A_25_P00012628	miRNA	[36.3:20:33041914-33041930:+]	hsa-miR-499|MI0003183	[36.3:20:33041840-33041961:+]
1	1	148	66	12120	A_25_P00011241	miRNA	[36.3:12:56199273-56199288:-]	hsa-miR-616|MI0003629	[36.3:12:56199213-56199309:-]
1	1	148	67	12121	A_25_P00010384	miRNA	[36.3:8:14755363-14755379:-]	hsa-miR-383|MI0000791	[36.3:8:14755318-14755390:-]
1	1	148	69	12123	A_25_P00010656	miRNA	[36.3:7:73243480-73243500:+]	hsa-miR-590|MI0003602	[36.3:7:73243464-73243560:+]
1	1	148	70	12124	A_25_P00013310	miRNA	[36.3:1:9134339-9134355:-]	hsa-miR-34a|MI0000268	[36.3:1:9134314-9134423:-]
1	1	148	71	12125	A_25_P00011821	miRNA	[ebv:ebv|NC_007605.1:42859-42874:+]	ebv-miR-BHRF1-2|MI0001065	[ebv:ebv|NC_007605.1:42848-42912:+]
1	1	148	72	12126	A_25_P00013068	miRNA	[36.3:19:59177438-59177450:+]	hsa-miR-935|MI0005757	[36.3:19:59177373-59177463:+]
1	1	148	75	12129	A_25_P00014876	miRNA	"[36.3:19:58889478-58889493:+,36.3:19:58901338-58901353:+,36.3:19:58902540-58902555:+,36.3:19:58903831-58903846:+,36.3:19:58922000-58922015:+,36.3:19:58929964-58929979:+]"	"hsa-miR-526b|MI0003150,hsa-miR-526a-1|MI0003157,hsa-miR-520c|MI0003158,hsa-miR-518c|MI0003159,hsa-miR-526a-2|MI0003168,hsa-miR-518d|MI0003171"	"[36.3:19:58889459-58889541:+,36.3:19:58901318-58901402:+,36.3:19:58902519-58902605:+,36.3:19:58903801-58903901:+,36.3:19:58921988-58922052:+,36.3:19:58929943-58930029:+]"
1	1	148	76	12130	A_25_P00010445	miRNA	[36.3:14:100559892-100559911:+]	hsa-miR-299|MI0000744	[36.3:14:100559884-100559946:+]
1	1	148	77	12131	A_25_P00010916	miRNA	[36.3:10:29873954-29873968:-]	hsa-miR-604|MI0003617	[36.3:10:29873939-29874032:-]
1	1	148	78	12132	A_25_P00012131	miRNA	[36.3:X:65155505-65155525:+]	hsa-miR-223|MI0000300	[36.3:X:65155437-65155546:+]
1	1	148	79	12133	A_25_P00010837	miRNA	[36.3:1:40992676-40992693:+]	hsa-miR-30e|MI0000749	[36.3:1:40992614-40992705:+]
1	1	148	80	12134	A_25_P00010854	miRNA	[36.3:17:1900334-1900348:-]	hsa-miR-212|MI0000288	[36.3:17:1900315-1900424:-]
1	1	148	81	12135	A_25_P00013005	miRNA	[36.3:14:100411173-100411184:+]	hsa-miR-665|MI0005563	[36.3:14:100411123-100411194:+]
1	1	148	82	12136	A_25_P00013672	miRNA	[36.3:17:11926015-11926029:+]	hsa-miR-744|MI0005559	[36.3:17:11925941-11926038:+]
1	1	149	1	12137	A_25_P00010344	miRNA	[36.3:1:166611453-166611468:+]	hsa-miR-557|MI0003563	[36.3:1:166611386-166611483:+]
1	1	149	2	12138	A_25_P00010316	miRNA	"[36.3:1:154656770-154656788:-,36.3:5:87998440-87998458:-,36.3:15:87712309-87712327:+]"	"hsa-miR-9-1|MI0000466,hsa-miR-9-2|MI0000467,hsa-miR-9-3|MI0000468"	"[36.3:1:154656757-154656845:-,36.3:5:87998427-87998513:-,36.3:15:87712252-87712341:+]"
1	1	149	4	12140	(-)3xSLv1	miRNA	[36.3:NOMATCH:NOMATCH-NOMATCH:NOMATCH]	NOMATCH	[36.3:NOMATCH:NOMATCH-NOMATCH:NOMATCH]
1	1	149	5	12141	A_25_P00012145	miRNA	[36.3:12:61283740-61283759:+]	hsa-let-7i|MI0000434	[36.3:12:61283733-61283816:+]
1	1	149	6	12142	A_25_P00011760	miRNA	[hcmv:hcmv|NC_006273.2:193593-193607:+]	hcmv-miR-UL148D|MI0001681	[hcmv:hcmv|NC_006273.2:193538-193609:+]
1	1	149	7	12143	A_25_P00012950	miRNA	[36.3:14:100584041-100584059:+]	hsa-miR-889|MI0005540	[36.3:14:100583991-100584069:+]
